0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.01	1.00	
0.02	0.02	1.00	
0.00	-0.02	0.99	
0.02	0.01	1.00	
0.03	0.03	1.00	
0.01	0.01	1.00	
0.01	0.00	0.99	
0.00	-0.00	0.99	
0.01	-0.00	1.00	
0.03	0.01	0.99	
-0.00	-0.00	0.99	
0.01	-0.00	0.99	
0.00	-0.01	0.99	
0.02	0.00	0.99	
0.01	0.00	1.00	
-0.02	-0.02	0.99	
0.00	-0.00	1.00	
0.01	0.00	0.99	
0.01	0.01	0.99	
0.06	0.08	0.99	
0.02	-0.00	0.98	
0.01	-0.01	0.98	
0.01	-0.01	1.00	
-0.00	-0.02	1.00	
-0.00	-0.01	0.99	
0.01	-0.01	1.00	
0.01	0.00	1.00	
0.00	-0.01	1.00	
0.00	-0.01	0.99	
0.02	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.01	1.00	
0.01	0.01	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.02	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.01	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.09	0.09	1.01	
0.01	-0.03	0.99	
0.01	0.03	0.99	
0.01	-0.01	0.99	
0.01	0.01	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.02	-0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.00	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
-0.04	-0.04	0.98	
0.02	0.04	1.00	
0.02	0.01	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.02	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.02	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.01	1.00	
0.01	0.00	0.99	
0.01	0.01	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.01	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.01	1.00	
0.01	0.01	0.99	
0.01	0.01	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.01	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.01	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.01	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.00	0.00	0.99	
0.01	0.01	0.99	
0.01	0.00	1.00	
0.02	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.02	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.01	0.99	
0.02	0.00	0.99	
0.01	0.01	0.99	
0.01	-0.00	0.99	
0.01	0.01	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.01	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.01	0.99	
0.03	0.13	1.00	
0.02	0.02	0.99	
0.02	0.02	0.98	
0.04	0.05	0.99	
0.01	0.04	0.99	
-0.01	0.17	1.02	
-0.03	0.10	0.97	
0.00	0.09	0.95	
-0.03	0.06	0.90	
-0.00	0.08	1.01	
-0.07	0.09	1.02	
-0.04	0.04	1.08	
-0.05	0.02	1.00	
-0.01	0.03	0.97	
-0.00	0.04	0.98	
0.01	0.01	0.99	
0.00	-0.01	0.99	
0.00	-0.04	1.03	
-0.00	0.05	1.08	
-0.02	0.05	1.03	
0.01	0.02	1.09	
0.05	0.03	1.10	
0.04	0.01	1.07	
0.03	0.03	1.05	
0.01	0.04	1.03	
0.02	0.05	0.96	
0.03	0.05	0.90	
0.01	0.07	0.90	
-0.00	0.08	0.87	
0.03	0.05	0.85	
0.04	0.06	0.86	
0.06	0.02	0.88	
0.07	-0.01	0.90	
0.09	-0.03	0.94	
0.06	-0.01	1.00	
0.05	0.00	1.04	
0.04	-0.01	1.06	
0.04	-0.01	1.06	
0.03	-0.00	1.05	
0.03	0.00	1.05	
0.03	0.00	1.01	
0.01	0.02	1.00	
0.02	0.02	0.96	
0.00	0.01	0.94	
0.01	0.03	0.95	
0.01	0.02	0.96	
0.02	0.01	0.96	
0.02	0.00	0.98	
0.02	-0.01	0.98	
0.00	0.01	0.99	
-0.00	0.02	0.99	
0.02	0.00	0.99	
0.04	-0.01	0.99	
0.02	-0.01	1.00	
0.03	-0.00	1.02	
0.03	-0.02	1.00	
0.02	-0.02	1.00	
0.01	-0.01	1.00	
0.00	-0.01	1.00	
0.01	-0.03	1.00	
0.02	-0.03	0.99	
0.01	-0.03	0.98	
0.01	-0.03	1.00	
-0.00	-0.04	0.97	
-0.01	-0.04	0.94	
0.00	-0.05	0.93	
-0.01	-0.05	0.96	
-0.03	-0.07	0.95	
-0.02	-0.06	1.01	
-0.02	-0.07	1.07	
-0.02	-0.05	1.04	
-0.05	-0.04	0.96	
-0.02	0.01	1.07	
0.02	-0.06	0.99	
0.05	-0.01	1.00	
0.02	0.00	1.00	
0.02	0.01	0.99	
0.01	0.00	0.99	
0.01	0.01	1.00	
0.01	0.01	0.98	
0.02	0.00	1.02	
0.03	0.02	0.95	
0.01	0.00	0.99	
0.02	0.01	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.02	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.02	-0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.01	1.00	
0.01	-0.00	0.99	
0.02	0.00	0.99	
-0.00	-0.03	0.98	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.02	-0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	1.01	
0.02	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.98	
0.01	0.01	0.99	
-0.02	0.04	0.99	
-0.01	0.03	0.99	
0.02	0.01	1.00	
0.01	0.01	1.00	
0.02	0.01	0.98	
0.00	0.00	0.99	
0.02	-0.02	0.99	
0.01	0.02	0.99	
0.01	-0.03	0.99	
-0.00	-0.01	0.99	
0.02	0.00	0.99	
0.01	0.00	0.99	
-0.00	0.01	1.00	
0.02	-0.01	0.99	
0.02	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.02	-0.01	0.99	
-0.01	0.03	0.96	
-0.01	-0.01	0.99	
-0.01	0.00	0.99	
0.04	0.00	0.99	
0.02	-0.00	0.99	
0.03	0.01	0.99	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.02	0.01	1.00	
0.01	-0.00	1.00	
-0.00	-0.00	0.99	
-0.00	0.00	0.99	
0.02	-0.00	0.99	
0.02	-0.01	0.99	
0.03	-0.01	1.00	
-0.00	0.01	1.00	
0.00	-0.01	0.99	
0.03	-0.02	0.99	
-0.03	0.02	0.99	
-0.14	0.07	0.96	
0.04	-0.02	1.00	
0.07	-0.02	1.00	
0.02	0.01	0.98	
-0.02	0.00	0.98	
-0.00	-0.01	0.99	
0.00	-0.01	1.00	
-0.01	-0.01	0.99	
0.03	0.02	0.99	
0.03	0.00	1.00	
-0.02	-0.02	0.99	
0.00	-0.02	1.00	
-0.00	-0.01	0.99	
0.01	-0.01	1.00	
0.01	-0.00	1.00	
0.01	0.01	0.99	
0.01	0.02	0.99	
0.02	0.02	0.99	
0.00	0.00	0.99	
0.01	-0.00	0.99	
0.00	-0.00	0.99	
0.02	0.03	1.00	
0.02	0.01	0.99	
0.04	0.01	0.99	
0.03	-0.01	0.99	
0.00	-0.01	1.00	
-0.03	-0.04	0.99	
-0.01	-0.00	1.00	
0.03	-0.01	0.99	
0.03	-0.00	1.00	
0.01	-0.02	1.00	
0.02	-0.00	1.00	
0.02	0.00	0.99	
0.02	-0.00	0.99	
0.02	0.01	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.00	0.00	1.00	
-0.03	-0.09	1.00	
0.02	-0.02	1.00	
0.01	0.02	0.97	
0.01	0.02	1.00	
0.02	0.01	1.01	
0.02	0.01	1.00	
0.02	-0.01	0.99	
0.03	0.00	0.99	
0.01	-0.01	0.99	
0.00	-0.01	0.99	
-0.02	0.03	0.99	
0.01	0.03	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.00	0.01	0.99	
0.01	0.02	1.00	
0.00	-0.02	0.99	
0.01	-0.00	0.99	
-0.00	-0.00	0.99	
0.02	0.00	1.00	
0.01	0.03	1.00	
0.00	-0.01	0.99	
0.02	0.01	0.99	
0.02	0.01	0.99	
0.02	0.00	0.99	
0.01	0.01	1.00	
0.01	-0.00	0.99	
0.02	0.01	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.02	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.02	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.01	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.02	0.01	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	0.02	0.99	
-0.01	-0.08	0.95	
0.01	0.01	0.97	
0.01	-0.01	1.01	
0.02	-0.01	1.01	
0.01	-0.00	1.00	
0.01	0.00	0.98	
0.01	-0.00	0.98	
0.01	0.00	0.98	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.01	0.97	
0.01	-0.00	0.99	
0.02	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.02	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.00	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.02	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.01	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.13	0.01	1.00	
-0.04	-0.02	0.99	
0.03	0.00	1.00	
0.01	-0.00	0.99	
0.02	0.00	0.99	
0.00	-0.00	0.99	
0.01	0.00	1.00	
-0.02	-0.01	1.00	
0.01	0.00	1.00	
0.02	0.01	0.99	
0.02	-0.00	0.99	
0.02	0.00	0.99	
0.02	0.00	1.00	
-0.01	-0.01	0.99	
0.02	0.00	1.00	
0.00	-0.01	1.00	
0.01	0.00	0.99	
0.02	-0.00	1.00	
0.01	0.00	0.99	
0.02	0.00	0.99	
0.02	0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.01	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.98	
-0.00	0.01	0.89	
0.01	-0.01	0.99	
0.00	-0.02	1.09	
0.02	0.01	1.04	
0.04	-0.00	1.00	
-0.00	0.00	0.98	
-0.01	-0.01	0.92	
0.02	-0.00	0.93	
0.02	-0.00	0.99	
0.01	0.00	1.02	
0.01	-0.00	1.02	
0.02	-0.01	1.03	
0.01	-0.01	1.02	
0.01	0.00	0.96	
0.01	0.01	0.93	
0.01	0.00	0.97	
0.01	-0.00	1.01	
0.01	-0.01	1.02	
0.01	0.00	1.02	
0.02	0.00	1.00	
0.01	0.00	0.97	
0.00	-0.01	0.97	
0.00	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
-0.01	0.00	1.00	
0.02	-0.00	1.01	
0.01	0.00	0.99	
0.01	0.00	0.98	
0.02	0.00	0.99	
0.02	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	1.01	
0.00	0.00	1.00	
0.01	0.00	0.99	
0.02	0.00	0.99	
0.01	-0.00	0.99	
0.00	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.01	1.00	
0.02	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.01	1.00	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.01	0.99	
0.01	-0.00	0.99	
0.01	-0.01	0.97	
0.02	-0.00	0.99	
0.02	-0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.98	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.02	-0.01	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.01	1.00	
0.01	-0.01	1.00	
0.01	0.00	0.99	
0.01	0.01	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.02	-0.00	0.99	
0.01	0.00	1.00	
0.02	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.02	-0.02	1.02	
-0.02	-0.02	0.98	
0.01	0.00	1.00	
0.02	0.01	0.99	
-0.01	-0.01	1.00	
0.01	-0.01	0.99	
0.01	0.00	0.99	
0.02	0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.01	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.02	0.00	1.00	
0.00	0.00	1.00	
0.01	-0.01	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.01	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.02	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.02	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.01	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.02	-0.03	0.99	
0.05	0.08	0.99	
0.00	-0.02	0.99	
0.02	-0.01	0.99	
0.01	-0.01	0.99	
-0.01	-0.01	0.99	
0.01	-0.00	0.99	
0.01	-0.01	1.00	
0.01	-0.01	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.02	0.00	0.99	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	1.00	
0.01	-0.00	1.00	
0.01	-0.00	0.99	
0.01	-0.00	0.99	
0.01	0.00	0.99	
0.02	-0.16	0.98	
0.01	0.01	1.00	
-0.00	-0.06	0.99	
-0.00	-0.03	1.00	
-0.04	-0.11	0.98	
-0.13	-0.36	0.97	
-0.07	-0.26	1.01	
0.01	-0.28	0.95	
0.05	-0.26	0.93	
-0.10	-0.22	0.89	
-0.02	-0.24	1.06	
-0.19	-0.58	1.03	
-0.14	-0.43	0.90	
-0.00	-0.26	0.98	
-0.24	-0.32	1.21	
-0.63	-0.23	1.11	
1.09	-0.47	1.07	
-0.33	0.01	1.03	
0.18	-0.02	0.76	
0.07	0.52	0.87	
-0.15	-0.23	0.91	
-0.29	-0.10	1.38	
-0.32	-0.56	1.07	
-0.20	0.35	0.90	
0.32	-0.06	1.18	
-0.13	-0.10	0.83	
0.21	-0.04	0.91	
-0.07	0.21	0.87	
0.47	-0.28	0.81	
0.07	-0.11	1.04	
0.04	0.58	1.20	
0.12	-0.23	1.00	
-0.14	-0.41	0.92	
-0.04	-0.32	1.32	
0.06	-0.04	1.16	
-0.49	0.37	0.90	
0.95	1.16	0.82	
-0.34	0.37	1.12	
-0.27	-0.24	0.94	
0.33	0.08	0.74	
-0.06	-0.15	1.09	
-0.30	0.34	1.08	
0.35	0.05	1.01	
0.45	-0.79	1.05	
0.14	0.93	0.91	
-0.05	-1.02	1.12	
-0.17	-0.44	0.92	
-0.67	0.35	1.22	
-0.40	-0.23	0.88	
-0.33	0.37	0.94	
0.21	0.11	0.87	
-0.22	0.17	1.03	
0.07	0.47	0.96	
0.21	0.49	1.04	
-0.05	0.73	1.03	
-0.12	0.20	0.93	
-0.01	0.06	0.80	
-0.12	0.53	1.02	
0.06	0.60	0.97	
-0.27	0.48	1.06	
-0.11	0.51	1.01	
0.00	0.39	1.04	
0.04	0.32	1.00	
0.04	0.13	0.99	
0.02	0.05	0.99	
0.04	0.04	0.99	
0.02	0.02	1.00	
0.02	-0.03	1.00	
0.06	-0.01	0.99	
0.01	-0.04	0.98	
0.07	0.03	0.99	
0.00	-0.05	0.99	
0.02	-0.05	0.99	
0.02	-0.02	0.98	
0.04	-0.02	1.00	
0.07	0.01	0.97	
0.12	0.03	0.96	
0.11	0.04	1.01	
0.12	0.03	1.01	
0.17	0.03	0.89	
0.35	0.11	0.98	
0.32	0.07	0.98	
0.26	0.11	1.03	
0.68	0.05	0.95	
0.22	0.23	1.06	
0.40	-0.04	0.85	
0.39	-0.02	1.04	
0.28	-0.06	0.90	
0.19	0.26	1.11	
0.23	-0.30	1.04	
0.10	0.02	0.94	
0.21	-0.09	1.03	
0.19	0.02	1.13	
0.12	-0.14	0.78	
0.21	0.17	0.98	
0.41	0.24	0.87	
0.17	-0.11	1.01	
0.09	-0.35	0.98	
0.56	-0.39	1.10	
0.11	-0.14	0.89	
0.19	-0.12	0.95	
-0.50	-0.44	0.93	
-0.11	-0.43	0.84	
0.20	-0.46	1.12	
-0.59	0.14	0.90	
-0.09	-0.32	0.86	
-0.53	0.02	1.37	
-0.27	0.00	0.94	
-0.56	0.10	1.01	
-0.47	-0.05	0.96	
-0.69	-0.01	1.02	
-0.50	0.19	0.91	
-0.34	0.11	1.09	
-0.47	-0.02	1.09	
-0.43	0.13	1.01	
-0.33	0.07	0.92	
-0.36	-0.00	1.03	
-0.43	0.03	1.00	
-0.19	-0.00	0.96	
-0.26	-0.05	1.01	
-0.12	-0.03	1.00	
-0.03	-0.02	0.99	
-0.00	0.00	0.99	
0.00	-0.01	0.99	
0.01	-0.00	0.99	
0.02	-0.02	1.00	
0.02	0.03	0.99	
0.02	0.01	0.99	
0.01	0.00	0.99	
0.01	0.00	0.99	
0.02	-0.00	0.99	
0.01	-0.00	1.00	
0.01	0.00	1.00	
0.01	0.00	0.99	
0.03	0.03	0.99	
0.01	0.04	0.99	
0.02	0.08	1.00	
-0.01	0.06	1.01	
-0.06	0.10	0.99	
-0.12	0.15	1.00	
-0.04	0.28	0.98	
-0.03	0.22	1.00	
0.11	0.28	0.94	
-0.08	0.54	1.04	
-0.02	0.28	1.04	
